name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
Indique,38.93602,-77.05908,False,20008,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/indique-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,516,['pickup'],"indpak,bars,desserts",0Oy1XKhZIpRGXmDsQ7Noqw
Looking Glass Lounge,38.935187,-77.024495,False,20010,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/looking-glass-lounge-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,206,[],lounges,wtc_pn0bIlAHvuWJTA9fcA
Medaterra,38.924071,-77.052263,False,20008,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/medaterra-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,391,"['pickup', 'delivery']",mediterranean,uKC9bXfRIHnYhOCRe4C4jQ
The Caucus Room Brasserie,38.904834,-77.05094,False,20037,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/the-caucus-room-brasserie-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,25,[],"steak,brasseries",rSv8c2N-ZukdbVgP6rtuDg
Bar-Cöde,38.903817778804,-77.0380150158691,False,20036,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/bar-c%C3%B6de-washington-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,659,"['pickup', 'delivery']","newamerican,pizza",rVnaVHaucuLk9hDG7EKTVA
Chaplin's,38.909798,-77.023651,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/chaplins-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,791,['restaurant_reservation'],"cocktailbars,ramen",6dzlGp9EtHAIHHB8oVyGhw
District Kitchen,38.9238692075014,-77.0517721027136,False,20008,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/district-kitchen-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,336,"['delivery', 'pickup']",newamerican,2VJ8gEpYhRODfIi1YRaGeQ
Tortino Restaurant,38.9064963428348,-77.027224703041,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/tortino-restaurant-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,632,['pickup'],italian,DBzIfEeZ9yKLF6n851DQsA
Johnny Pistolas,38.9204902648926,-77.0416259765625,False,20009,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/johnny-pistolas-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,277,"['pickup', 'delivery']","mexican,bars",PvRz-sn6GHaEvhmx_XcqMA
The Town Tavern,38.9203262329102,-77.0415725708008,False,20009,"Washington, DC",DC,$,3.0,https://www.yelp.com/biz/the-town-tavern-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,112,[],bars,yB5_ypy77U8-fh-4PBk4_w
Chi-Cha Lounge,38.91677,-77.03796,False,20009,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/chi-cha-lounge-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,439,[],"latin,lounges,hookah_bars",dXVjIxOIVqgjC6FdlcfHWA
Martin's Tavern,38.9067499,-77.0632304,False,20007,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/martins-tavern-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,498,[],"breakfast_brunch,tradamerican,bars",pav9wg2UFsyB-dvb7H0OpA
Bourbon Steak,38.904477563605,-77.0578108098564,False,20007,"Washington, DC",DC,$$$$,4.0,https://www.yelp.com/biz/bourbon-steak-washington-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,675,[],steak,-ZDHvLrJPiDqkL8iD01V1A
El Centro,38.90569,-77.06303,False,20007,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/el-centro-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,827,[],"bars,mexican",MVVOLevQSzS3ogKyEW24Bw
Thunder Burger & Bar,38.90494,-77.06063,False,20007,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/thunder-burger-and-bar-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,648,[],"burgers,bars,newamerican",pPxcmi6cpDRPuqBdb3dCjw
Cafe Milano,38.90618,-77.06491,False,20007,"Washington, DC",DC,$$$,3.0,https://www.yelp.com/biz/cafe-milano-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,414,[],"italian,bars,seafood",IahWJkql-VuJXlXfLFRccw
il Canale,38.904493,-77.0609744,False,20007,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/il-canale-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,2095,['pickup'],"italian,pizza",9X0F8gl4mPSSFHkxSB2lXA
Clyde's of Georgetown,38.9049110412598,-77.0640258789062,False,20007,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/clydes-of-georgetown-washington-3?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,968,[],"tradamerican,bars,breakfast_brunch",IMUlQlXTqgsWTUZLifuRZQ
Filomena Ristorante,38.90443,-77.062546,False,20007,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/filomena-ristorante-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,2089,[],"italian,wine_bars",U0tfep9yNBASTe2zAG6cPw
Choco Shawarma,38.90339,-77.06082,False,20007,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/choco-shawarma-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,42,[],"hookah_bars,falafel,lebanese",wBO4k4Ep87OpxPHFUBK0Hg
Mama Ayesha's,38.92349,-77.04676,False,20009,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/mama-ayeshas-washington?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,463,[],"mideastern,mediterranean,syrian",b2voZVlouByHQlCUauhytg
Ruta Del Vino,38.9417343139648,-77.0235977172852,False,20011,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/ruta-del-vino-washington-2?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,103,[],"wine_bars,latin",Zy6qyMe_3LjLd_u-8op_tw
Beau Thai,38.9098422531166,-77.0220197018524,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/beau-thai-washington-5?adjust_creative=yfRntEao5SL6xaWeLEclfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yfRntEao5SL6xaWeLEclfw,269,[],"thai,bars,breakfast_brunch",clV4TsDUa0WAUYChiDYxtQ
