yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
hffBcbZ65lCjRAo-mwqZxw,16.0,7.0,4.0,31.0,1.0,14.0,3.0,7.0,1.0,,,8.0,2.0,,,,
hs2IQqvO5J4F7K_GcsDdfw,30.0,16.0,7.0,33.0,2.0,27.0,3.0,4.0,4.0,1.0,,10.0,6.0,,1.0,,
hy866sjjRAniN1p7lCreCQ,17.0,9.0,15.0,6.0,,26.0,3.0,4.0,4.0,,2.0,3.0,,,1.0,,
i4PD9NvLb5qhFKLf-rvrkg,11.0,6.0,5.0,12.0,,,7.0,1.0,5.0,,,6.0,9.0,,1.0,,
i70KsurBnfl-wt7_UKaGeg,45.0,23.0,41.0,48.0,6.0,23.0,58.0,6.0,15.0,3.0,3.0,35.0,5.0,3.0,3.0,,1.0
iGMTbYr2FTFHc6vEIn51_Q,27.0,17.0,12.0,31.0,1.0,21.0,4.0,2.0,5.0,1.0,,12.0,5.0,,2.0,,
iGaXXVaHa0lNzJ1o_PmyMA,17.0,5.0,5.0,11.0,,9.0,4.0,6.0,1.0,,,8.0,,,1.0,,
iWbVwTLPE50Jc421QCJyaA,18.0,2.0,39.0,17.0,1.0,32.0,4.0,,5.0,,1.0,6.0,2.0,1.0,,,
ihuJAnMJMZ9atEdj11hqCw,14.0,4.0,5.0,30.0,3.0,4.0,8.0,4.0,6.0,,2.0,22.0,1.0,,2.0,,
isvx395eTrkLqHM79BXWbA,13.0,3.0,,20.0,,14.0,2.0,6.0,2.0,,,5.0,2.0,,2.0,,
jTWVui5jzTC6zfczPdvPOQ,14.0,12.0,18.0,26.0,1.0,18.0,18.0,6.0,4.0,,,9.0,15.0,,,,
jbAqtwADuoqC8wptN327qw,50.0,26.0,45.0,64.0,6.0,37.0,66.0,5.0,20.0,3.0,4.0,41.0,6.0,4.0,3.0,,1.0
jxXm3ruBNTU6qonu0qFiKw,62.0,40.0,44.0,37.0,7.0,17.0,56.0,2.0,22.0,1.0,13.0,57.0,9.0,5.0,2.0,,
jxbLVyYjxrYEDQNQeEf0Xw,15.0,3.0,22.0,16.0,1.0,33.0,8.0,3.0,9.0,,2.0,7.0,2.0,1.0,1.0,,
kVypvktndoxpmWj9QjwDDw,65.0,49.0,43.0,35.0,8.0,34.0,59.0,7.0,20.0,1.0,13.0,49.0,10.0,5.0,2.0,,
kiqro_zYm0oL_kwrUF3Edg,4.0,1.0,8.0,10.0,,22.0,3.0,3.0,3.0,1.0,,5.0,1.0,,1.0,,
knIq-vPHJGFC0UzAtIFESw,18.0,2.0,7.0,17.0,1.0,17.0,6.0,5.0,5.0,,3.0,24.0,,,1.0,,
koaH1B5TLTp4hP_nDPgydQ,11.0,6.0,5.0,16.0,,,4.0,5.0,1.0,,1.0,2.0,2.0,,,,
l9P8h9PbUSRnOzKEOLvWYw,25.0,12.0,24.0,16.0,8.0,24.0,29.0,1.0,13.0,3.0,3.0,43.0,3.0,1.0,1.0,,
lEo_jl3c0sYAlBv3imQkCw,18.0,5.0,13.0,32.0,,2.0,10.0,3.0,11.0,,8.0,12.0,1.0,1.0,,,
lNdvz8ZwwAo54De43gF8fg,12.0,3.0,10.0,15.0,,12.0,5.0,9.0,,,,7.0,,,3.0,,
lX2o7nBmXkTJiojIqVO6PQ,19.0,9.0,6.0,21.0,,20.0,5.0,1.0,8.0,,1.0,5.0,4.0,,1.0,,
lYaf1HjE6c_PN9hmKnbkrw,14.0,5.0,8.0,26.0,,53.0,8.0,2.0,9.0,,,12.0,2.0,,1.0,,
m15OdfXB2MFz_wdshwoGUA,12.0,5.0,11.0,64.0,2.0,29.0,7.0,1.0,6.0,,1.0,9.0,1.0,,,,2.0
mCPQzOgjy_pjb7r1rRnE3w,9.0,5.0,9.0,41.0,5.0,22.0,13.0,5.0,18.0,1.0,2.0,31.0,1.0,,1.0,,
mOrPFqMWH_F2LonmavHCMQ,20.0,5.0,3.0,13.0,,10.0,6.0,19.0,2.0,,,2.0,,,1.0,,
mXr-PSh20bmBO_MWIF8BTA,67.0,35.0,72.0,50.0,4.0,33.0,59.0,4.0,19.0,,10.0,27.0,21.0,1.0,1.0,,
meVbDSKke_lmRMKFL7fYKw,5.0,3.0,11.0,8.0,,14.0,5.0,3.0,5.0,,,2.0,,,,,
mnK-RBHn6qzKHhhygkVH9w,31.0,26.0,30.0,24.0,3.0,60.0,24.0,,7.0,,4.0,15.0,3.0,,1.0,,
mtGZS8a0TKeLkQbAylbNPg,11.0,5.0,7.0,21.0,1.0,19.0,4.0,4.0,5.0,,1.0,5.0,,,1.0,,
n3dzd8sCkL-1a4CUq9REXA,29.0,14.0,7.0,24.0,,4.0,8.0,9.0,4.0,,,6.0,5.0,,3.0,,
nBRBnRIj96L6F0S2shE30w,31.0,16.0,28.0,51.0,,24.0,14.0,5.0,8.0,1.0,,15.0,3.0,,5.0,,2.0
nUaC-93ZnyTiQFzq5-gxbA,5.0,2.0,5.0,5.0,1.0,2.0,5.0,,4.0,,1.0,3.0,1.0,,,,
nim-pVHeHeGrsUKELq_gGQ,33.0,17.0,29.0,50.0,1.0,25.0,13.0,4.0,10.0,1.0,,19.0,4.0,,5.0,,2.0
njEQBx-jhqfqCBF79_SgJg,62.0,33.0,46.0,36.0,2.0,60.0,47.0,1.0,18.0,3.0,4.0,28.0,6.0,2.0,,,
nx6OjaEFRQO2kmzChiSPcQ,74.0,37.0,41.0,32.0,8.0,77.0,33.0,3.0,5.0,2.0,2.0,31.0,2.0,3.0,,,
nyw2LHrHSHO4tDmh6KlvHw,2.0,1.0,4.0,14.0,,4.0,2.0,3.0,3.0,,,6.0,,,,,
o7uqAEbNvEsKZY0gLHLNzw,12.0,7.0,10.0,9.0,,13.0,10.0,1.0,3.0,1.0,1.0,3.0,3.0,,2.0,,
oBXkRgAWCvNVwqMrrkY9Lg,8.0,4.0,1.0,3.0,,1.0,2.0,3.0,1.0,,,4.0,,,,,1.0
oBlMazgOzkZYAquDlhw84w,61.0,28.0,31.0,29.0,6.0,14.0,42.0,6.0,18.0,,11.0,42.0,4.0,3.0,1.0,,
oJQlb58XaIpf3lQrUuvRwg,17.0,6.0,1.0,10.0,,14.0,9.0,6.0,9.0,,,5.0,3.0,,,,
oP0JKsizDX2hSojsU_4Csw,43.0,26.0,30.0,11.0,3.0,60.0,31.0,4.0,10.0,,5.0,15.0,3.0,,1.0,,1.0
oiBDB9o0nYUf-wDokrJALQ,5.0,3.0,4.0,2.0,1.0,2.0,3.0,5.0,1.0,,,4.0,,,,,
oq51yfIIFpR6HmjqZdnLQQ,6.0,4.0,4.0,7.0,4.0,15.0,5.0,,,,,7.0,1.0,,,,
p3IxCvX0OTZmP2mIo4tumg,21.0,11.0,21.0,9.0,8.0,16.0,24.0,,10.0,1.0,,39.0,3.0,1.0,,,
p8ohzzGvGRCHnJKnyO7exA,33.0,7.0,30.0,22.0,4.0,46.0,13.0,5.0,10.0,,1.0,42.0,,,3.0,,1.0
pA-ZVvs_e8tYdqIVydccRw,13.0,6.0,13.0,29.0,,2.0,12.0,1.0,9.0,,9.0,10.0,2.0,1.0,,,
pBkiFRHTm9e9z5TOjheyWw,15.0,2.0,27.0,11.0,3.0,25.0,11.0,4.0,5.0,,,5.0,2.0,,,,
pF_rCoTWwJ2MP2AneBiIgw,68.0,62.0,69.0,67.0,6.0,37.0,73.0,6.0,26.0,2.0,14.0,41.0,11.0,2.0,1.0,,
pV-ncl1zrCfKQnGnjwjvWw,4.0,1.0,3.0,1.0,,,,1.0,,,,2.0,,,,,
pk_E0Q4Lw4IM2on2oHfPHw,25.0,15.0,31.0,40.0,2.0,36.0,22.0,4.0,8.0,2.0,,8.0,3.0,,1.0,,
po_D9oH5ahsD0tDWpFmREQ,6.0,2.0,4.0,9.0,,18.0,2.0,4.0,8.0,,,1.0,2.0,,,,
poswq7BdLM9Iryd9palDVQ,41.0,17.0,42.0,71.0,7.0,25.0,45.0,,21.0,1.0,3.0,30.0,13.0,,2.0,,
pr9Hcn5fjpxWLZzIbNb8Cw,17.0,6.0,24.0,13.0,,25.0,3.0,,6.0,,1.0,5.0,2.0,,2.0,,
psmBt1lYNosvPbzlSbmJFA,8.0,2.0,5.0,14.0,2.0,15.0,4.0,5.0,7.0,1.0,,8.0,2.0,,1.0,,
q2yNi2gr7PSFyVgxsdIRgQ,4.0,,2.0,9.0,,,2.0,5.0,1.0,,,4.0,6.0,,,,
q9-k3cG7A2-lUVgmQQ6maQ,3.0,,4.0,8.0,,,3.0,5.0,,,,2.0,,,,,
qDqZ7t--xU9h5H1A6E5c5w,45.0,19.0,51.0,53.0,7.0,28.0,57.0,6.0,11.0,3.0,4.0,43.0,9.0,4.0,4.0,,
qlMdfSUSzLGhtmyg6xXlCA,22.0,6.0,16.0,30.0,2.0,40.0,7.0,5.0,11.0,,,7.0,,,,,
qwwRCIbAaaxIbCwWovXV6A,33.0,13.0,21.0,14.0,2.0,48.0,11.0,3.0,1.0,,2.0,16.0,4.0,,3.0,,
r-kPn58SJQEnpZAlyU3bxw,18.0,9.0,23.0,17.0,5.0,24.0,11.0,2.0,10.0,1.0,2.0,20.0,2.0,,4.0,,
rETP82gneXlLSPhU6x7k5A,18.0,6.0,20.0,35.0,2.0,18.0,13.0,5.0,4.0,,2.0,12.0,6.0,,1.0,1.0,2.0
rK-fgI2_-x0T4lxwF9L4Ww,12.0,5.0,9.0,13.0,1.0,17.0,4.0,1.0,3.0,,1.0,13.0,,,1.0,,
rQE66Di9riO1QH5DUxqUeg,5.0,1.0,6.0,15.0,3.0,12.0,5.0,4.0,5.0,,1.0,25.0,,,1.0,,
