yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
9mawr6QwVHm5q8JRXPFjPA,29.0,12.0,60.0,48.0,14.0,24.0,55.0,,20.0,5.0,11.0,33.0,3.0,3.0,2.0,,
9xz9WhIGVujdMuX9kufUGA,8.0,1.0,2.0,6.0,,18.0,2.0,2.0,11.0,1.0,,2.0,,,,,1.0
9yORP4XLlAzMI42Ug0pgUw,2.0,,3.0,4.0,,12.0,1.0,,3.0,,1.0,4.0,,,,,1.0
9yTnfgbCENMZUUAlY1ym9g,11.0,6.0,3.0,19.0,,19.0,3.0,,2.0,,1.0,9.0,,,1.0,,
9z2lUyfzZV8b2rkkiwSM4g,60.0,36.0,60.0,60.0,28.0,41.0,60.0,1.0,60.0,4.0,11.0,60.0,8.0,3.0,5.0,,
A0GVSLdYCEIr-yLZnqhJkg,23.0,14.0,7.0,25.0,,28.0,13.0,1.0,4.0,,,14.0,5.0,1.0,3.0,,
AAQDZdKhtcX7otmOfOF9nw,25.0,11.0,18.0,44.0,1.0,34.0,10.0,,1.0,1.0,,16.0,,1.0,1.0,,
AHVlPpOkiEl9maijGhar-Q,49.0,18.0,60.0,60.0,11.0,36.0,58.0,1.0,28.0,2.0,9.0,60.0,3.0,4.0,2.0,,2.0
AJjQ9qMUqYj4_tWZ_m1TRw,4.0,3.0,1.0,2.0,,13.0,,2.0,,,,2.0,,,,,
AUyKmFjpaVLwc3awfUnqgQ,15.0,4.0,24.0,14.0,1.0,23.0,15.0,5.0,7.0,2.0,2.0,23.0,1.0,2.0,4.0,,
AWeQkgJ0uzNr5YxFr2Bx8g,58.0,32.0,60.0,60.0,21.0,21.0,60.0,1.0,49.0,2.0,17.0,45.0,29.0,8.0,8.0,,
A_IA8h7wVqI18NjJfQuJKg,18.0,4.0,22.0,35.0,1.0,38.0,15.0,2.0,3.0,,2.0,22.0,,2.0,7.0,,
A_YpTLbAlEqeLVSs9bxbEA,60.0,60.0,60.0,60.0,11.0,43.0,50.0,,60.0,3.0,8.0,38.0,9.0,3.0,5.0,,
AawLwOYZwMf_9wkShExfuw,23.0,11.0,30.0,30.0,3.0,21.0,16.0,1.0,16.0,1.0,,24.0,1.0,,2.0,,
Aazjxg21VH2cncWYBAv68Q,43.0,15.0,31.0,45.0,5.0,43.0,38.0,,29.0,2.0,2.0,41.0,6.0,6.0,2.0,,
AbNXFnI4OlWZvsQLGKf64w,8.0,4.0,31.0,20.0,2.0,34.0,14.0,,7.0,,,28.0,,3.0,1.0,,
Ac8y23odvFOIQSKdrV63Uw,60.0,60.0,60.0,60.0,13.0,33.0,60.0,,34.0,3.0,5.0,59.0,9.0,2.0,4.0,,
AcbabScZqRVPwC-aaim0Fw,26.0,6.0,60.0,9.0,2.0,25.0,30.0,,15.0,,6.0,35.0,1.0,,2.0,,
AgAkUVLN_axMY-bzbNCfCw,38.0,5.0,60.0,60.0,7.0,35.0,60.0,,20.0,2.0,9.0,60.0,2.0,,3.0,,
AhqWTf8ObRg1ZcNRV_vzIQ,12.0,,,7.0,,9.0,1.0,5.0,2.0,,2.0,9.0,,,,,
AlfkFxfD-cUBGA3Eq3j0Uw,34.0,8.0,60.0,35.0,2.0,42.0,26.0,,14.0,2.0,4.0,37.0,1.0,1.0,4.0,,
ArLPQFk1B75DR_rAlPQuHQ,,1.0,1.0,4.0,,5.0,,1.0,3.0,,,9.0,,,,,
Ax5X-g4lNwm90j497gWhiA,27.0,9.0,33.0,60.0,,17.0,22.0,2.0,12.0,,,20.0,2.0,,5.0,,
B0hm_ZjTbqb_auxaDNd4LQ,23.0,18.0,17.0,25.0,4.0,26.0,15.0,,6.0,4.0,1.0,16.0,7.0,,,,
B2EVXQCqfzludPiWWuZ8ag,60.0,26.0,60.0,60.0,13.0,49.0,52.0,,45.0,2.0,9.0,60.0,5.0,3.0,4.0,,
B4QPxY5mZzkZhTyBGCPQQQ,25.0,9.0,21.0,,3.0,17.0,10.0,,5.0,2.0,4.0,1.0,1.0,,,,3.0
B55Ocx5RBWxo6AGSucYSIA,60.0,60.0,60.0,60.0,33.0,56.0,60.0,,60.0,4.0,13.0,60.0,29.0,4.0,5.0,,2.0
B87c3bE_u53yNYO1cmHSIw,30.0,5.0,19.0,27.0,3.0,38.0,17.0,1.0,19.0,1.0,1.0,58.0,,2.0,3.0,,
B8R7R6AMs5yC12oc494hcA,60.0,46.0,60.0,60.0,18.0,59.0,60.0,,54.0,2.0,12.0,60.0,15.0,2.0,4.0,,
BBPiBgyMmLX5RzaKCB0AeQ,5.0,1.0,36.0,17.0,4.0,25.0,20.0,1.0,9.0,,3.0,18.0,,2.0,,,
BEYmqrP1_TC0nhnTGKkkJg,38.0,17.0,33.0,56.0,6.0,37.0,33.0,,42.0,4.0,4.0,60.0,2.0,3.0,4.0,,
BF6pY829iPBERt15CG1g3w,57.0,12.0,60.0,56.0,6.0,60.0,60.0,,24.0,20.0,13.0,60.0,18.0,3.0,6.0,,
BP0Uujyof1WKGkLuPbTLKQ,60.0,35.0,60.0,60.0,20.0,15.0,60.0,1.0,42.0,4.0,17.0,40.0,32.0,7.0,9.0,,
BdR0C95rL1Ymy_IBb-tFpg,12.0,5.0,1.0,4.0,,8.0,1.0,4.0,2.0,,,8.0,1.0,,1.0,,
BhrSGlUf4oyIzI16oil0cQ,60.0,60.0,60.0,60.0,17.0,54.0,60.0,,27.0,23.0,19.0,60.0,37.0,9.0,5.0,,
Bicb4oF4M8SSpmUql_9URQ,28.0,5.0,10.0,28.0,,32.0,7.0,3.0,8.0,,1.0,25.0,4.0,1.0,5.0,,
Bjv99EWQdyJUGzAZYQ_WOA,60.0,56.0,60.0,60.0,14.0,60.0,60.0,,34.0,22.0,18.0,60.0,30.0,8.0,6.0,,
Bn1mZhb501Tvf7_-Pfi9_g,50.0,7.0,33.0,60.0,7.0,29.0,29.0,1.0,19.0,,1.0,60.0,,2.0,4.0,,
BpdlX1j1-FbOC1dWIrZv4w,41.0,16.0,24.0,60.0,7.0,38.0,34.0,,36.0,3.0,11.0,45.0,4.0,2.0,3.0,,
BqqddYnsEqTGH7s1u3tlKA,8.0,4.0,,7.0,,4.0,5.0,4.0,3.0,,,3.0,2.0,,1.0,,
BsdB6DhfvSq7ZZs-_u0RpA,23.0,14.0,6.0,54.0,2.0,20.0,13.0,2.0,10.0,,,31.0,3.0,1.0,2.0,,
C-8mGN7lt5rIraO5n-15ug,60.0,60.0,60.0,60.0,11.0,28.0,52.0,,30.0,2.0,6.0,52.0,9.0,2.0,4.0,,
C0BDERmHvzTKYA7fghZW-A,60.0,60.0,60.0,60.0,13.0,41.0,60.0,,54.0,2.0,3.0,57.0,9.0,2.0,5.0,,
C29qVHuUDyFoQQPaFOpGfQ,23.0,20.0,12.0,50.0,1.0,19.0,13.0,1.0,8.0,1.0,2.0,9.0,4.0,,,,
C3OlQ_y5LcgboyaKlpETYA,60.0,13.0,60.0,60.0,9.0,60.0,60.0,2.0,44.0,16.0,13.0,60.0,18.0,2.0,6.0,,
C4MdgwEK4ymAimV2buxBUw,4.0,,1.0,2.0,,11.0,2.0,2.0,,,,4.0,,,,,
C6780ajPevMEhiQlu9zYnw,2.0,1.0,5.0,13.0,1.0,13.0,3.0,3.0,2.0,1.0,,9.0,2.0,,,,
C8GnG_viwJgm82VWpE6Xsg,14.0,3.0,9.0,17.0,,7.0,8.0,,6.0,,,9.0,,,1.0,,1.0
CBWmYHLgtFrOJs7SCcQn0g,10.0,,15.0,2.0,,16.0,2.0,3.0,,,1.0,2.0,,,,,
CDiO7GI8k7EHSAcdLzEVqA,21.0,4.0,28.0,26.0,2.0,31.0,24.0,,18.0,1.0,1.0,35.0,2.0,3.0,3.0,,
