yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
C2SPQ6w29lS5UyNRMiHjLA,19.0,17.0,8.0,11.0,3.0,21.0,15.0,2.0,7.0,3.0,1.0,4.0,6.0,,,,
C2hCrMcpFJXksgP1ul0X6Q,9.0,3.0,1.0,18.0,1.0,,1.0,,1.0,,,6.0,1.0,,,,
C30WU44IAIqsL23rBCd9Mg,7.0,,,9.0,1.0,12.0,2.0,3.0,,,1.0,6.0,1.0,,,,
C3DjcTqoMMYDhvd_V77kXw,40.0,22.0,36.0,60.0,3.0,18.0,37.0,2.0,12.0,3.0,1.0,11.0,6.0,,,,
C474KMUOoEvtL3j3u4KauA,9.0,2.0,2.0,12.0,1.0,10.0,2.0,2.0,,,,5.0,1.0,,,,
C8YSg4ZKHIGfFEinBHZjNA,8.0,5.0,5.0,15.0,,6.0,3.0,,4.0,,,3.0,,,1.0,,
CBS2m1ZMePC6fMXXllxOTQ,8.0,1.0,7.0,17.0,,8.0,2.0,5.0,,,,3.0,,,1.0,,
CDU5lREYullH2odNng9zIg,7.0,4.0,12.0,37.0,,7.0,8.0,,3.0,,1.0,4.0,1.0,,,,
CEVH1kRRUwpl6uL4VXqlBg,24.0,2.0,14.0,22.0,,18.0,9.0,3.0,11.0,5.0,3.0,11.0,7.0,,,,
CEjEDjQpSZ5WxWRrIaaAuA,16.0,3.0,7.0,16.0,,13.0,8.0,4.0,3.0,2.0,,6.0,7.0,,2.0,,
CFkB9gGGe6H_NqCrQj-hog,7.0,5.0,8.0,51.0,,6.0,3.0,3.0,10.0,1.0,1.0,3.0,,,1.0,,
CIPw9R8nB9vcVX7oL9f8DA,6.0,5.0,,12.0,,9.0,3.0,,1.0,,,2.0,2.0,,,,
CRPe_mBSfsfP-FbxhawaOA,9.0,1.0,1.0,8.0,,10.0,1.0,,,,,2.0,1.0,,1.0,,
CSQ-E6wjWmDdT_6wYOKppw,20.0,7.0,22.0,60.0,5.0,27.0,28.0,,14.0,2.0,1.0,13.0,9.0,,,,
CTFZnhYe6t2tLv_NLHiE-w,3.0,,1.0,10.0,1.0,7.0,5.0,,10.0,,1.0,9.0,,,,,
CV0KQ5WpplP2hmzMFtjlgQ,33.0,6.0,57.0,22.0,1.0,30.0,20.0,2.0,11.0,1.0,6.0,21.0,6.0,1.0,3.0,,
CXAhsBLS16mDO6vdpk-MBQ,11.0,6.0,3.0,30.0,,4.0,3.0,2.0,5.0,,,8.0,2.0,,1.0,,
CXvR3yWimM2z7TP-ew5Rvw,10.0,10.0,4.0,40.0,1.0,14.0,8.0,1.0,13.0,,,7.0,2.0,,1.0,,
CYyzwVegJeYDuvB0zgLFZQ,5.0,1.0,6.0,6.0,,10.0,4.0,,,1.0,,2.0,5.0,,,,
CbW8U0QAwh5XRkaLt0xNZA,13.0,4.0,14.0,16.0,3.0,32.0,19.0,3.0,8.0,,1.0,7.0,,,2.0,,
Cgy8K2Z6q-D7OeBHXKpmdQ,11.0,,8.0,1.0,,14.0,4.0,,2.0,,,4.0,2.0,,,,
CmqK4gUPGitU6bywUIehmQ,2.0,,5.0,13.0,3.0,14.0,6.0,,8.0,1.0,,6.0,1.0,,,,
CoL6-07S2odLOzO-Ib-EKg,2.0,1.0,3.0,8.0,2.0,4.0,3.0,,3.0,1.0,1.0,2.0,3.0,,,,
ComS8Z1am8V3960ZtSqaLA,3.0,,2.0,8.0,,24.0,4.0,1.0,1.0,,,8.0,,,,,
Cq3JtMhK69_jZ1L3gTaUjw,,,,,,7.0,1.0,,,,,,,,,,1.0
CtANZENk8F_xyMXZTJkMJA,1.0,,,7.0,1.0,5.0,2.0,,,,,6.0,1.0,,1.0,,
CtXURqMIGG2KKgJnWo1iXg,5.0,2.0,3.0,4.0,1.0,5.0,2.0,,2.0,1.0,,1.0,3.0,,,,
CtmWBiyOG1v2a6MGDAtHmw,17.0,4.0,3.0,22.0,1.0,11.0,3.0,,2.0,,,2.0,7.0,,,,
CuysoSsB2gbob36d-mBqHw,5.0,2.0,5.0,4.0,,8.0,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,
CxpI8LUKKC6Xz2y55yR8EQ,12.0,2.0,10.0,50.0,4.0,23.0,15.0,,19.0,1.0,3.0,8.0,2.0,,1.0,,
CyBWEa8Tox_WLN8zYgRydw,5.0,1.0,9.0,,,33.0,6.0,,1.0,,1.0,,2.0,,,,
Cz5YxnhGIA_HcXCrUEMfEA,25.0,9.0,23.0,12.0,4.0,40.0,31.0,1.0,7.0,3.0,8.0,25.0,14.0,,5.0,,
Cz7h4utoi3jAWemjss5UGw,12.0,4.0,8.0,52.0,2.0,3.0,5.0,,14.0,1.0,,4.0,3.0,,,,
D3VUJE1Ye4qFWiypiavtOw,11.0,5.0,5.0,13.0,1.0,12.0,15.0,1.0,4.0,2.0,1.0,5.0,1.0,,,,
D6jDSCivbVSjqmnu1RF3fA,22.0,23.0,10.0,60.0,3.0,25.0,13.0,1.0,10.0,3.0,,14.0,3.0,,1.0,,
D6qvi6OTJpKHgjx7PQst-Q,12.0,7.0,5.0,15.0,3.0,13.0,4.0,,14.0,,,10.0,2.0,,,,
DDRZIICbOHKSxTWsgSrVlQ,21.0,10.0,17.0,31.0,1.0,29.0,11.0,3.0,11.0,3.0,,10.0,6.0,,,,1.0
DE-ILY1sbogdv9BBQE2EXw,21.0,5.0,34.0,22.0,3.0,26.0,15.0,,4.0,,2.0,8.0,,,2.0,,1.0
DIn9bjGklfhx7bADz9ufwQ,40.0,16.0,30.0,60.0,6.0,34.0,44.0,3.0,36.0,5.0,4.0,26.0,11.0,,1.0,,
DJek3FUewBzMc0gS-Gms9w,7.0,2.0,5.0,9.0,,11.0,2.0,3.0,1.0,,,7.0,,,,,
DKK-LjnWzZ0iWhEg10DXyQ,25.0,9.0,23.0,10.0,4.0,43.0,32.0,1.0,7.0,2.0,8.0,24.0,11.0,,3.0,,
DMWLHG5Ks_Byvw2XdiGuUw,5.0,2.0,4.0,14.0,,10.0,4.0,,7.0,1.0,,1.0,3.0,,1.0,,
DTEA43PAmaL6ff0FZU3fyQ,6.0,,10.0,54.0,4.0,16.0,4.0,,9.0,,,12.0,2.0,,,,
DU3r_rd4wKXxQfAaqHLRYg,10.0,4.0,9.0,14.0,,19.0,9.0,1.0,7.0,,2.0,5.0,1.0,,,,
D_iHwZBxJq1mbXoKt_jgOQ,,,1.0,1.0,,6.0,1.0,1.0,,,,1.0,,,,,
DaL4PYvPp5nmr26TBCnd1A,6.0,2.0,7.0,15.0,1.0,10.0,10.0,1.0,3.0,1.0,,2.0,7.0,,1.0,,
DeI5DuPs5GOGl3bgs-RdlA,17.0,4.0,1.0,35.0,,16.0,7.0,5.0,8.0,2.0,,8.0,5.0,,2.0,,
DeeAn79oA2c_OKBPoVsv0g,16.0,8.0,10.0,50.0,1.0,16.0,9.0,6.0,21.0,1.0,,21.0,4.0,,,,
DfmaMh5rJQ_o9vEvhfUDgQ,10.0,2.0,1.0,14.0,,8.0,5.0,1.0,5.0,3.0,,5.0,,,1.0,,
Dh3X5NuzAcFZSSl72a5lWg,24.0,25.0,10.0,60.0,2.0,27.0,19.0,,12.0,3.0,,13.0,5.0,,2.0,,
DnHY6fAKs7EAAwzFuOxKLg,11.0,5.0,14.0,39.0,,8.0,11.0,,3.0,,1.0,3.0,1.0,,,,
Ds32Y4is0pPzI7dlABwa_A,8.0,4.0,2.0,10.0,1.0,9.0,3.0,3.0,1.0,,,7.0,1.0,,2.0,,
DueHjfHDrppkq2ZQLg-8AQ,14.0,5.0,2.0,25.0,,8.0,6.0,,2.0,1.0,,3.0,3.0,,4.0,,
Dul35WM-RF2CUWo6YO3tww,6.0,2.0,2.0,28.0,5.0,10.0,3.0,2.0,5.0,1.0,,12.0,,,,,
DybpphJL-y-zM5lZURYlKA,9.0,1.0,16.0,18.0,,5.0,3.0,,4.0,,,,,,,,
E0OFNRN_w-Bqg3dZ8lmGLA,14.0,3.0,1.0,31.0,,10.0,2.0,4.0,6.0,,,6.0,3.0,,3.0,,
EB-RtApkwptE3wRCQO8bCw,23.0,12.0,34.0,14.0,5.0,50.0,31.0,1.0,8.0,3.0,4.0,23.0,11.0,1.0,6.0,,
EDtO5fwORnERo9OmCZyUUQ,8.0,3.0,14.0,15.0,2.0,14.0,17.0,,4.0,,1.0,12.0,1.0,,,,1.0
EEP1Q4v-GyyStaPlI1r6fA,10.0,5.0,15.0,21.0,2.0,6.0,8.0,,7.0,,1.0,3.0,2.0,,,,
EEszwww9vt4k6-HuVhAfCw,13.0,5.0,3.0,40.0,,8.0,7.0,3.0,10.0,,1.0,7.0,2.0,,1.0,,
EJgzaRnIKtZUG5gBzI4MhA,12.0,8.0,4.0,18.0,1.0,10.0,5.0,,5.0,1.0,,4.0,4.0,,2.0,,
EKRc_xRxjYqprjFVr_YiDQ,16.0,11.0,4.0,11.0,1.0,14.0,6.0,2.0,1.0,,,4.0,3.0,,2.0,,
EKrVpJqTXBjbbJPgHusibQ,2.0,,1.0,10.0,,4.0,5.0,,5.0,,,7.0,,,,,
EMOaIzE-pu9s6m0H355DSw,14.0,1.0,26.0,37.0,3.0,20.0,13.0,4.0,5.0,1.0,3.0,16.0,4.0,,,,
EMigUD_PUAsuRlm2Cc5fUA,15.0,3.0,3.0,17.0,2.0,8.0,1.0,2.0,2.0,,1.0,4.0,4.0,,,,
ENMd3Xu6uu9stjRPvplmoA,4.0,1.0,4.0,3.0,1.0,5.0,8.0,,,1.0,,,8.0,,,,
ESV5R-rdKCjiG4BtKFED0A,23.0,3.0,37.0,27.0,7.0,33.0,28.0,1.0,12.0,2.0,3.0,14.0,6.0,,1.0,,
ESkK59LEiG0uZqmLV1r9BQ,5.0,2.0,,2.0,,5.0,,2.0,6.0,,1.0,,,,,,
EYFLEVP5bWUmekmbAcu1EQ,4.0,,4.0,7.0,,5.0,4.0,3.0,4.0,,,7.0,3.0,,,,
EYbE21-tQAt84Yfz8CMlBQ,12.0,4.0,21.0,57.0,2.0,36.0,25.0,,14.0,1.0,1.0,9.0,9.0,,,,
E_3yd3pJAxFPp-zt7aCtZg,45.0,15.0,31.0,39.0,1.0,54.0,34.0,1.0,13.0,1.0,1.0,16.0,21.0,,1.0,,
E_voK1LxM9oRRMy-sCjV1A,6.0,1.0,,10.0,,14.0,,4.0,,,,4.0,,,1.0,,
EalVM4TvZnlAtsejDFlEtw,6.0,6.0,2.0,2.0,,9.0,2.0,1.0,2.0,,,3.0,2.0,,,,
EbRP6lXp58e4da9WwiiFRw,13.0,7.0,4.0,24.0,,10.0,8.0,3.0,3.0,1.0,,14.0,,,1.0,,
EcWhh6JiQo7xkH70NPLGtw,16.0,3.0,5.0,8.0,1.0,44.0,7.0,2.0,,,11.0,2.0,7.0,1.0,1.0,,1.0
EdMGFJ6hV6X1NPbFIRBqiw,9.0,2.0,6.0,8.0,1.0,9.0,3.0,2.0,,1.0,,7.0,1.0,,,,
EhZ73mzJp92jIEAWc-MlmQ,5.0,2.0,9.0,11.0,1.0,9.0,11.0,,4.0,1.0,,1.0,4.0,,1.0,,
Ei1aQrXl-00iNDU-EQQ6Bw,5.0,,2.0,4.0,,12.0,1.0,1.0,2.0,,,4.0,,,,,
EiN7yO0-XkLQw8YfSKjxvA,7.0,1.0,,11.0,,9.0,6.0,5.0,3.0,,,2.0,2.0,,,,
EjRBYCUq2sx-TH77zubUfw,23.0,8.0,19.0,12.0,4.0,28.0,29.0,1.0,5.0,1.0,8.0,21.0,10.0,,3.0,,
ElN2OBQuhNVUNYThFs0Fyg,31.0,13.0,36.0,23.0,,43.0,18.0,,11.0,,1.0,10.0,6.0,,1.0,,
En6b8WvIkaOZq0-NkiiWTA,4.0,,1.0,4.0,1.0,11.0,4.0,2.0,2.0,1.0,1.0,6.0,,,,,
EomRNXpuEKRwCpWxpuLJ2Q,10.0,4.0,,11.0,,14.0,4.0,2.0,,,,4.0,1.0,,1.0,,
Ep_PmdL7QCDc9lFy2FywjA,17.0,6.0,30.0,24.0,5.0,29.0,22.0,,20.0,4.0,4.0,8.0,12.0,,,,
Eyw8qIh5LjbBXAYqdekk1A,7.0,2.0,20.0,6.0,5.0,7.0,17.0,1.0,12.0,,3.0,12.0,4.0,,1.0,,
F-7l8d4SsBO-gTC0X_Y3Cg,3.0,,4.0,12.0,,6.0,3.0,,1.0,,,4.0,,,,,
F0gXMc0W1GnrauLnS0HAgQ,10.0,5.0,2.0,3.0,,2.0,4.0,,3.0,,1.0,1.0,1.0,,1.0,,
F17ZOwAWHMxa0wWdQGvC-g,11.0,2.0,4.0,21.0,,19.0,6.0,1.0,7.0,1.0,,6.0,1.0,,2.0,,
F25jYdwMp3adsSgGhkblDw,1.0,,3.0,8.0,,,3.0,1.0,4.0,,,1.0,2.0,,,,
F2W1R7yIvSOqD1xH_F1cZA,3.0,1.0,5.0,13.0,1.0,11.0,7.0,,2.0,,,2.0,1.0,,,,
F6nwKjlJQJMgoCQxCaqpWw,13.0,13.0,10.0,42.0,2.0,15.0,15.0,,14.0,2.0,,4.0,6.0,,2.0,,
FDIoDRMFzEvxcbPnqn6-Iw,2.0,1.0,2.0,6.0,,6.0,3.0,,,,,2.0,1.0,,,,
FDlVnXJNG-05cen-ekGBhw,2.0,,,6.0,,10.0,1.0,,1.0,,,7.0,,,1.0,,
FI-cI3fhy24pNfGwQ_McnA,21.0,7.0,8.0,26.0,2.0,15.0,12.0,2.0,19.0,1.0,3.0,20.0,2.0,,1.0,,
FIhz6Flmsz8I-AdKtp8HIA,18.0,23.0,5.0,12.0,,8.0,6.0,1.0,6.0,,,9.0,1.0,,,,
FPjpzta4TONVSIJOtb6PdA,16.0,5.0,1.0,21.0,1.0,11.0,3.0,1.0,3.0,,,,4.0,,,,
FY0LSJ7omReiDDAMxKuqAA,19.0,7.0,19.0,56.0,,11.0,11.0,3.0,16.0,,1.0,10.0,2.0,,,,
FYcr2s6jEdsoL3YV455UtQ,14.0,5.0,8.0,48.0,,6.0,4.0,,14.0,1.0,,7.0,2.0,,1.0,,
FZQygQnVU1vVbhhrPcUYIQ,10.0,2.0,11.0,16.0,1.0,25.0,14.0,2.0,5.0,,,6.0,8.0,,,,
FZVggU2nUN7YnCiZfpWjyw,9.0,1.0,15.0,31.0,1.0,19.0,8.0,3.0,4.0,1.0,,9.0,,,2.0,,
FaLWmM8GgUt6A5Vubcb6Hw,18.0,5.0,35.0,16.0,3.0,29.0,15.0,,4.0,,2.0,13.0,,,2.0,,1.0
Fb3WueRF1ekhs72psinq5w,7.0,,3.0,10.0,,18.0,6.0,3.0,2.0,1.0,,7.0,,,,,
FgvqskYuddF3T6FpItsSCA,6.0,1.0,3.0,13.0,,10.0,16.0,1.0,,,,8.0,6.0,,3.0,,
FkCXYECSMNyLjLQiz3r2TA,3.0,,1.0,,,2.0,,1.0,,,,,,,,,
FlPO6rsn_XoBN4YacOpKvw,16.0,1.0,7.0,33.0,,13.0,7.0,4.0,11.0,,,11.0,2.0,,,,
FpDteBrZOlmJLjLHYSQHAQ,10.0,6.0,7.0,22.0,,13.0,7.0,,9.0,,,12.0,4.0,,,,
FwbZVfx2EBQ7aS090V6dzA,29.0,6.0,57.0,37.0,,29.0,19.0,,13.0,4.0,7.0,18.0,6.0,1.0,2.0,,
FybsCSPeMj0r8Y5EQYvTrA,,,,,,2.0,,1.0,,,,,,,,,
Fzp_SQ1DrXbBPpw9EFKDaQ,4.0,1.0,2.0,7.0,2.0,9.0,1.0,2.0,2.0,,,7.0,,,1.0,,
G8A7OaP9rcR3-vAWb_7G0Q,6.0,3.0,2.0,9.0,1.0,23.0,7.0,1.0,5.0,1.0,,13.0,1.0,,1.0,,
GClRpiOELwMXxodrS-FN6Q,10.0,1.0,5.0,17.0,1.0,20.0,5.0,3.0,1.0,,1.0,12.0,1.0,,1.0,,
GGQXQLgjub145Q4tytqcAA,13.0,2.0,1.0,12.0,,8.0,3.0,8.0,,,,1.0,3.0,,1.0,,
GKQApReu8U9hip4A2ApJ_A,4.0,1.0,3.0,4.0,,8.0,3.0,4.0,3.0,2.0,2.0,8.0,,,,,
GNPxJyOqsQKUefw_G1P_IQ,10.0,2.0,1.0,14.0,1.0,8.0,3.0,3.0,1.0,,,,1.0,,1.0,,
GNirLQNea4-BhptxB1m7YA,14.0,5.0,1.0,22.0,,9.0,8.0,2.0,2.0,1.0,,8.0,4.0,,3.0,,
GRaBTVLEtDoHjocITZrMIA,12.0,3.0,3.0,9.0,1.0,10.0,,,3.0,2.0,1.0,9.0,3.0,,,,
GS-MDD8-l0aA1gciNAJNHg,5.0,1.0,,7.0,,18.0,1.0,,5.0,1.0,,7.0,1.0,,1.0,,
GSyJHTnCMIndZE4OhS39OQ,8.0,7.0,3.0,5.0,,5.0,2.0,,3.0,,1.0,1.0,,,,,
G_V5eJFfYlTEERyIPR-8MQ,33.0,30.0,20.0,14.0,1.0,49.0,27.0,,10.0,,8.0,7.0,4.0,1.0,2.0,,
GcEzKP7wlzmQQDok2InDqg,11.0,5.0,14.0,12.0,1.0,20.0,10.0,,7.0,2.0,3.0,18.0,1.0,,1.0,,
GfEfNJyKE9mC_bld-vlrDg,20.0,12.0,20.0,17.0,1.0,34.0,10.0,2.0,3.0,,,5.0,,,,,
GizHDInjgH6fKOH5c3Dgfw,16.0,3.0,30.0,15.0,,43.0,17.0,2.0,11.0,,5.0,17.0,2.0,,,,
Gj_oJsbPNfmmNihCHyIHgw,3.0,,2.0,4.0,,12.0,2.0,4.0,2.0,,,4.0,,,,,
Gm0rzA9EQD4GgSP9TimLPQ,1.0,1.0,6.0,32.0,,10.0,1.0,2.0,1.0,,,6.0,,,,,
GnNFU_tXimxs-qtU1HF6wA,35.0,15.0,41.0,33.0,,42.0,22.0,,11.0,,,11.0,6.0,,1.0,,
GosSQWNFHvkSeRIsdlho6w,31.0,12.0,35.0,19.0,,42.0,16.0,,8.0,1.0,1.0,10.0,5.0,,1.0,,
Gq0u5R0vQ6gtcxCa-IGSig,14.0,5.0,9.0,48.0,1.0,11.0,5.0,2.0,12.0,5.0,1.0,10.0,,,,,
GtCLJeocUfKol4GtPazAew,8.0,4.0,,8.0,,4.0,3.0,1.0,,,,2.0,,,1.0,,
Gv84tyU3vBvlHuHRVr8xmQ,19.0,12.0,31.0,16.0,,29.0,11.0,2.0,13.0,2.0,4.0,8.0,2.0,,1.0,,
GyOuWB-5RWyf1XQTKjSfIg,3.0,1.0,2.0,18.0,,7.0,4.0,1.0,6.0,,,6.0,1.0,,,,
H0_Do2-0Qw6RgmuemmP8tg,12.0,2.0,5.0,50.0,1.0,11.0,11.0,4.0,8.0,,1.0,19.0,7.0,,1.0,,
H3T6NUMd6Qxmw25yqthCkg,7.0,4.0,11.0,28.0,,6.0,8.0,,3.0,,1.0,4.0,1.0,,,,
H40woBIJxvLy2B5ejm1CCg,1.0,,1.0,15.0,,4.0,3.0,,,,,7.0,1.0,,,,
H5l2f2uUCuhG0KQFFmBiVQ,24.0,13.0,22.0,53.0,3.0,18.0,23.0,1.0,22.0,2.0,2.0,15.0,4.0,,,,
H7Brz-x_vYrqOkJWd9qB7g,8.0,2.0,5.0,42.0,1.0,8.0,4.0,1.0,8.0,,,4.0,1.0,,2.0,,
H7RQV-RrE58g9RlKwotjgg,22.0,25.0,9.0,13.0,3.0,20.0,17.0,2.0,7.0,3.0,1.0,7.0,7.0,,,,
H9Qr0Cg2SFNirHeRHhXY4A,1.0,,1.0,6.0,,4.0,4.0,1.0,1.0,,,3.0,,,,,
H9ZlIqEp930ZRniH6VRp8w,2.0,,,8.0,1.0,19.0,1.0,,2.0,,,31.0,,,1.0,,
HD0z_HHEFh412r9Ubxnm0w,12.0,7.0,7.0,49.0,,4.0,3.0,,14.0,1.0,,9.0,2.0,,,,
HEmvIWG0hKlYyPF4orQE6A,28.0,32.0,9.0,10.0,4.0,23.0,20.0,1.0,6.0,3.0,3.0,14.0,7.0,,,,
HGYBoAWjrpwaX3DOffMo2Q,7.0,,1.0,17.0,3.0,14.0,1.0,4.0,2.0,,,6.0,3.0,,,,
HIP48G5p_A-bI1jZ2uOgdw,1.0,,3.0,5.0,,4.0,3.0,,2.0,1.0,,1.0,2.0,,1.0,,
HQ3B84f0gwOmerM8t70bfw,11.0,6.0,3.0,30.0,,4.0,2.0,2.0,5.0,,,9.0,2.0,,2.0,,
HRXY0oBSnGxat0IxyYYvtw,2.0,,,1.0,1.0,4.0,,2.0,,,,6.0,,,,,
HVVhxc2uqMhNDPVK2SB5cg,16.0,4.0,10.0,18.0,2.0,10.0,6.0,2.0,7.0,3.0,1.0,8.0,2.0,,1.0,,
HX4YqfsG4AYKJbMZibO9nA,10.0,5.0,15.0,21.0,2.0,7.0,8.0,,7.0,,1.0,3.0,2.0,,,,
HXyyxm1OUaQ3NTHn0GMsOg,6.0,2.0,12.0,23.0,,5.0,7.0,,4.0,,1.0,3.0,1.0,,,,
H_1KkfGbwvlX2b-81ZJpoQ,5.0,,16.0,18.0,,8.0,8.0,2.0,4.0,,,1.0,4.0,,1.0,,
H_j089ZWRIIA90usua2q1Q,34.0,15.0,41.0,33.0,,43.0,23.0,,11.0,,,11.0,4.0,,1.0,,
H_yVj1dSjqYacohidTiaIw,16.0,7.0,17.0,15.0,4.0,29.0,8.0,1.0,7.0,2.0,3.0,11.0,1.0,,,,
Hd6wCJbQz81UdD_EyOumPA,18.0,5.0,23.0,60.0,6.0,31.0,27.0,,14.0,2.0,1.0,13.0,9.0,,,,
Hg0tPlCUF1KZRwFsC8J4Cw,11.0,7.0,7.0,11.0,,10.0,4.0,1.0,6.0,,,3.0,5.0,,,,
HmI_Cbwq1DFSJf3BvGE0ww,1.0,,2.0,,,,,,1.0,,,3.0,,,,,
Hn91zaI07yBNJeByaGyEMQ,9.0,9.0,4.0,39.0,1.0,14.0,7.0,1.0,13.0,,,7.0,2.0,,1.0,,
HsrBr49livt6XtKbEzuHnQ,26.0,13.0,13.0,38.0,2.0,25.0,24.0,,8.0,8.0,4.0,17.0,2.0,,3.0,,
HuCmNHfsz_VDfY7qraQ_Bg,9.0,,1.0,15.0,,20.0,6.0,2.0,3.0,3.0,1.0,4.0,,,,,
HvjUBfjKJ_RHC5Dl34uCJQ,4.0,3.0,15.0,21.0,,4.0,6.0,1.0,2.0,1.0,,3.0,2.0,,1.0,,
HxYEMp5dmZ_kv6uo_J5EoA,11.0,8.0,3.0,27.0,2.0,10.0,7.0,5.0,14.0,,,12.0,3.0,,,,
I-Ke0cj32PEWxtn1XGDlNA,9.0,1.0,,15.0,,5.0,2.0,5.0,3.0,,,4.0,,,2.0,,
I0L8djFjAUx0oIF3ZiWjUQ,6.0,2.0,8.0,16.0,,10.0,4.0,1.0,7.0,1.0,,1.0,3.0,,1.0,,
I2mhPqjE6occH5R_qxXg4w,5.0,2.0,4.0,15.0,,8.0,5.0,2.0,,,,,3.0,,1.0,,
I3zH8SKiMhIGgZ9vjtROew,4.0,4.0,9.0,7.0,1.0,12.0,13.0,,5.0,1.0,,2.0,6.0,,,,
I499t5nyk3WgSHFVSVhW2w,4.0,,4.0,12.0,,6.0,2.0,,9.0,,,2.0,,,,,
IA0G89eAsekKf3q8wIg_1A,6.0,,2.0,8.0,,5.0,2.0,3.0,7.0,,,1.0,,,,,
IBlFArgOdGOL8obhJqJOLg,9.0,5.0,4.0,35.0,,7.0,3.0,1.0,9.0,,,5.0,,,,,
IDno0e16u1Xz5VsmJJ20vA,11.0,4.0,28.0,33.0,1.0,19.0,8.0,,11.0,1.0,4.0,4.0,1.0,,,,
IE6eLn3a2I5qQpiFEAMV6w,18.0,14.0,5.0,49.0,1.0,18.0,16.0,1.0,9.0,1.0,,11.0,5.0,,1.0,,
IEanQPESKzqJTJ7sumdh0g,16.0,7.0,11.0,47.0,2.0,15.0,8.0,5.0,15.0,1.0,,14.0,4.0,,,,
IIihSSVlCjw7DbxpvlWnJA,14.0,6.0,2.0,28.0,,7.0,7.0,,3.0,1.0,,3.0,3.0,,4.0,,
IMoMSsC3oDqcNZCQXyo8iQ,29.0,27.0,25.0,37.0,4.0,24.0,35.0,2.0,7.0,2.0,1.0,28.0,5.0,1.0,2.0,,
IPQifpw2bKlX08V9PLqUbg,5.0,1.0,18.0,8.0,,6.0,4.0,,3.0,,,,1.0,,,,
ISnSebxxssZHZQdp_r7DOA,36.0,2.0,55.0,18.0,1.0,23.0,16.0,1.0,6.0,9.0,6.0,21.0,6.0,,2.0,,
IXAGjpyvIODNG5lzjkiFxQ,12.0,,2.0,8.0,,9.0,2.0,3.0,1.0,1.0,,2.0,,,,,
IXzqbQnqs_Yjz-dR7c4BjQ,6.0,2.0,7.0,15.0,,10.0,9.0,,2.0,1.0,,1.0,7.0,,1.0,,
I_TuSSaSdjgM9h7C8mkX1A,60.0,60.0,56.0,32.0,2.0,60.0,55.0,1.0,12.0,,8.0,19.0,14.0,2.0,1.0,,
Ifzxx2V-mr3kWhkbt7_4Dw,12.0,5.0,13.0,60.0,,8.0,8.0,2.0,13.0,,,7.0,4.0,,2.0,,
IgYaFY2QrcXXZ_4vBPBZmQ,4.0,,7.0,26.0,1.0,2.0,3.0,,6.0,1.0,,11.0,1.0,,,,1.0
IjZSh3JPZRV1xLIZ_m5iHQ,10.0,7.0,7.0,20.0,1.0,10.0,10.0,,1.0,,,7.0,7.0,,1.0,,
IygcFrP7yIComDXZKxDasg,3.0,,11.0,7.0,2.0,6.0,4.0,2.0,1.0,,1.0,1.0,,,1.0,,
IzJKmVZUTxXdBQM99GfOmg,1.0,,11.0,6.0,,9.0,6.0,,5.0,,,5.0,,,,,
J1KrxohiJ7FbsRRSOLzSfA,13.0,2.0,20.0,13.0,4.0,29.0,13.0,,2.0,,2.0,18.0,,,1.0,,1.0
J3w_kfi44tSTKxswTQ72fA,36.0,7.0,60.0,34.0,,25.0,21.0,,10.0,4.0,9.0,21.0,6.0,1.0,2.0,,
J5hrDqL68Tl3vvR7XbsmwA,9.0,4.0,9.0,32.0,,1.0,7.0,1.0,7.0,2.0,,2.0,7.0,,,,
J6L8x_MKSrcqYZS9T_tIpg,4.0,,1.0,2.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,
J77Cu2pjdkl9aSqTm50aTQ,3.0,,,1.0,,6.0,,1.0,,,,1.0,,,,,
J7c3rL1j4YKAajiXN-PEkg,8.0,6.0,1.0,16.0,2.0,5.0,4.0,2.0,5.0,,1.0,9.0,1.0,,,,
J9hiQn4r-jeh1lRpE8V06g,30.0,13.0,35.0,28.0,,45.0,20.0,,11.0,,,10.0,5.0,,1.0,,
JDM_sgf6G-yWRiMLSQmgmw,12.0,4.0,13.0,2.0,,14.0,8.0,1.0,1.0,1.0,1.0,2.0,6.0,,,,
JDNz8G7ZQGMgXBL_hH0bdw,17.0,8.0,10.0,60.0,2.0,17.0,9.0,8.0,22.0,1.0,,19.0,4.0,,,,
JDeMCQbuMN2pHJuHhOiQhA,8.0,2.0,5.0,11.0,,6.0,5.0,3.0,3.0,,,5.0,,,3.0,,
JE9bqIFQtn5BVeGTAAWaWw,7.0,1.0,,9.0,,6.0,1.0,3.0,1.0,,,10.0,1.0,,,,
JF96ZSckDy6GeZelZe4wBw,3.0,,1.0,,,,,,,,,,,,,,
JNNKQxoXNoVTHDOCfV-Hlg,3.0,2.0,1.0,5.0,,4.0,3.0,,2.0,1.0,,,4.0,,1.0,,
JOtFwA2O1hKOCZ4ZbNxJfQ,10.0,3.0,2.0,11.0,,14.0,3.0,5.0,2.0,,,,,,1.0,,
JPtNzSNUGAUz6n_RvuKN6A,13.0,4.0,7.0,19.0,1.0,19.0,8.0,2.0,3.0,,,3.0,2.0,,,,
